City,State,Latitude,Longitude
"Brooks",MN,47.816514,-96.003542
"Brookston",MN,46.865085,-92.601739
"Brooten",MN,45.500071,-95.115682
"Browerville",MN,46.080527,-94.864562
"Brownsdale",MN,43.740463,-92.868269
"Browns Valley",MN,45.594695,-96.832663
"Brownsville",MN,43.701134,-91.288028
"Brownton",MN,44.732507,-94.350899
"Bruno",MN,46.280998,-92.668055
"Buckman",MN,45.897345,-94.093986
"Buffalo",MN,45.17951,-93.863995
"Buffalo Lake",MN,44.736768,-94.616986
"Buhl",MN,47.49859,-92.781109
"Burnsville",MN,44.764409,-93.279372
"Burtrum",MN,45.86582,-94.687361
"Butterfield",MN,43.958682,-94.794127
"Byron",MN,44.038344,-92.640823
"Caledonia",MN,43.634127,-91.500399
"Callaway",MN,46.981243,-95.917281
"Calumet",MN,47.321955,-93.264172
"Cambridge",MN,45.560772,-93.227702
"Campbell",MN,46.097528,-96.405457
"Canby",MN,44.716098,-96.269761
"Cannon Falls",MN,44.517265,-92.889342
"Canton",MN,43.529787,-91.930019
"Carlos",MN,45.973519,-95.292361
"Carlton",MN,46.655769,-92.430397
"Carver",MN,44.761475,-93.632544
"Cass Lake",MN,47.379727,-94.599409
"Cedar Mills",MN,44.942911,-94.520103
"Center City",MN,45.396617,-92.816842
"Centerville",MN,45.167461,-93.055168
"Ceylon",MN,43.532753,-94.630701
"Champlin",MN,45.172932,-93.386829
"Chandler",MN,43.930645,-95.951171
"Chanhassen",MN,44.854285,-93.562384
"Chaska",MN,44.816365,-93.610023
"Chatfield",MN,43.844464,-92.182851
"Chickamaw Beach",MN,46.745026,-94.377832
"Chisago City",MN,45.372274,-92.916665
"Chisholm",MN,47.48753,-92.879401
"Chokio",MN,45.573129,-96.174213
"Circle Pines",MN,45.143748,-93.147517
"Clara City",MN,44.957438,-95.367668
"Claremont",MN,44.044914,-92.99722
"Clarissa",MN,46.128461,-94.949076
"Clarkfield",MN,44.790327,-95.807608
"Clarks Grove",MN,43.762692,-93.328035
"Clearbrook",MN,47.696244,-95.429274
"Clear Lake",MN,45.448615,-94.001429
"Clearwater",MN,45.409879,-94.04456
"Clements",MN,44.380059,-95.054751
"Cleveland",MN,44.32356,-93.835276
"Climax",MN,47.609513,-96.81224
"Clinton",MN,45.466935,-96.442644
"Clitherall",MN,46.27368,-95.633315
"Clontarf",MN,45.379758,-95.679949
"Cloquet",MN,46.72507,-92.50133
"Coates",MN,44.715111,-93.032064
"Cobden",MN,44.282487,-94.846585
"Cohasset",MN,47.242447,-93.66423
"Cokato",MN,45.076721,-94.187548
"Cold Spring",MN,45.458256,-94.428154
"Coleraine",MN,47.258731,-93.453936
"Cologne",MN,44.769825,-93.792428
"Columbia Heights",MN,45.049104,-93.246749
"Columbus",MN,45.254914,-93.107678
"Comfrey",MN,44.111057,-94.902839
"Comstock",MN,46.659568,-96.746472
"Conger",MN,43.615251,-93.527498
"Cook",MN,47.835672,-92.688846
"Coon Rapids",MN,45.176411,-93.311454
"Corcoran",MN,45.106897,-93.577979
"Correll",MN,45.231934,-96.162645
"Cosmos",MN,44.935859,-94.695399
"Cottage Grove",MN,44.813326,-92.914317
"Cottonwood",MN,44.611031,-95.671853
"Courtland",MN,44.275349,-94.342423
"Credit River",MN,44.670781,-93.361123
"Cromwell",MN,46.679346,-92.870896
"Crookston",MN,47.77474,-96.606426
"Crosby",MN,46.493267,-93.94569
"Crosslake",MN,46.678212,-94.102014
"Crown College ",MN,44.884686,-93.743508
"Crystal",MN,45.03731,-93.359478
"Currie",MN,44.070466,-95.666899
"Cuyuna",MN,46.507516,-93.919502
"Cyrus",MN,45.614762,-95.738197
"Dakota",MN,43.911548,-91.361362
"Dalton",MN,46.173937,-95.915465
"Danube",MN,44.791036,-95.102898
"Danvers",MN,45.281396,-95.755953
"Darfur",MN,44.053463,-94.83775
"Darwin",MN,45.098626,-94.422483
"Dassel",MN,45.084868,-94.316956
"Dawson",MN,44.928985,-96.050376
"Dayton",MN,45.189088,-93.471575
"Deephaven",MN,44.931974,-93.529104
"Deer Creek",MN,46.389663,-95.32084
"Deer River",MN,47.339185,-93.792815
"Deerwood",MN,46.467258,-93.898458
"De Graff",MN,45.259871,-95.468375
"Delano",MN,45.038533,-93.793102
"Delavan",MN,43.767711,-94.017382
"Delhi",MN,44.597999,-95.213359
"Dellwood",MN,45.098812,-92.967619
"Denham",MN,46.361693,-92.94149
"Dennison",MN,44.408804,-93.030314
"Dent",MN,46.553166,-95.718606
"Detroit Lakes",MN,46.807582,-95.846612
"Dexter",MN,43.719411,-92.701715
"Dilworth",MN,46.878919,-96.696187
"Dodge Center",MN,44.028522,-92.852159
"Donaldson",MN,48.57277,-96.894065
"Donnelly",MN,45.689266,-96.01433
"Doran",MN,46.185142,-96.485706
"Dover",MN,43.969815,-92.134022
"Dovray",MN,44.054516,-95.547738
"Dresbach ",MN,43.886874,-91.346803
"Duluth",MN,46.774458,-92.134135
"Dumont",MN,45.717375,-96.423094
"Dundas",MN,44.427691,-93.20379
"Dundee",MN,43.844012,-95.466566
"Dunnell",MN,43.560465,-94.775179
"Eagan",MN,44.815217,-93.162816
"Eagle Bend",MN,46.164272,-95.034111
"Eagle Lake",MN,44.1635,-93.882016
"East Bethel",MN,45.353203,-93.21766
"East Grand Forks",MN,47.928573,-97.013814
"East Gull Lake",MN,46.397047,-94.363791
"Easton",MN,43.766087,-93.90001
"Ebro ",MN,47.49422,-95.541079
"Echo",MN,44.617646,-95.413787
"Eden Prairie",MN,44.849595,-93.458721
"Eden Valley",MN,45.325566,-94.545926
"Edgerton",MN,43.87533,-96.130472
"Edina",MN,44.891123,-93.359752
"Effie",MN,47.8413,-93.637313
"Eitzen",MN,43.508356,-91.465003
"Elba",MN,44.086711,-92.016902
"Elbow Lake ",MN,47.146718,-95.544075
"Elbow Lake",MN,45.989595,-95.978766
"Elgin",MN,44.129221,-92.25443
"Elizabeth",MN,46.38012,-96.130973
"Elko New Market",MN,44.56706,-93.334313
"Elk River",MN,45.332212,-93.566528
"Elkton",MN,43.660197,-92.706449
"Ellendale",MN,43.872721,-93.299331
"Ellsworth",MN,43.520579,-96.01859
"Elmdale",MN,45.834018,-94.494218
"Elmore",MN,43.506382,-94.088257
"Elrosa",MN,45.562902,-94.947199
"Ely",MN,47.905099,-91.853013
"Elysian",MN,44.206366,-93.681284
"Emily",MN,46.769011,-93.980502
"Emmons",MN,43.508245,-93.484247
"Empire",MN,44.679892,-93.09224
"Erhard",MN,46.481653,-96.096181
"Erskine",MN,47.663163,-96.016683
"Esko ",MN,46.710036,-92.372095
"Essig ",MN,44.328351,-94.603361
"Evan",MN,44.35494,-94.836091
"Evansville",MN,46.006002,-95.687979
"Eveleth",MN,47.474921,-92.54961
"Excelsior",MN,44.902695,-93.56643
"Eyota",MN,43.98831,-92.232124
"Fairfax",MN,44.528324,-94.722995
"Fairhaven ",MN,45.323991,-94.205474
"Fairmont",MN,43.644789,-94.464015
"Falcon Heights",MN,44.988052,-93.174659
"Faribault",MN,44.299709,-93.278946
"Farmington",MN,44.659163,-93.168705
"Farwell",MN,45.752338,-95.618868
"Federal Dam",MN,47.240227,-94.211998
"Felton",MN,47.074977,-96.505745
"Fergus Falls",MN,46.285017,-96.07611
"Fertile",MN,47.530705,-96.281553
"Fifty Lakes",MN,46.765469,-94.117844
"Finland ",MN,47.43209,-91.25596
"Finlayson",MN,46.210367,-92.930407
"Fisher",MN,47.79917,-96.799527
"Fish Lake ",MN,43.838611,-95.047048
"Flensburg",MN,45.94764,-94.530468
"Floodwood",MN,46.922494,-92.921501
"Florence",MN,44.23722,-96.051944
"Foley",MN,45.663442,-93.909925
"Forada",MN,45.788737,-95.356846
"Forest Lake",MN,45.250831,-92.96692
"Foreston",MN,45.727022,-93.708919
"Fort Ripley",MN,46.166457,-94.365014
"Fosston",MN,47.585142,-95.752685
"Fountain",MN,43.742538,-92.134233
"Foxhome",MN,46.276889,-96.312231
"Franklin",MN,44.53058,-94.884118
"Frazee",MN,46.728773,-95.703904
"Freeborn",MN,43.76596,-93.564377
"Freeport",MN,45.660329,-94.682809
"Fridley",MN,45.084246,-93.26005
"Frontenac ",MN,44.503785,-92.352561
"Frost",MN,43.584608,-93.924727
"Fulda",MN,43.867377,-95.60552
"Funkley",MN,47.786816,-94.42664
"Garden City ",MN,44.047814,-94.170681
"Garfield",MN,45.937601,-95.498535
"Garrison",MN,46.298696,-93.825954
"Garvin",MN,44.212479,-95.76019
"Gary",MN,47.373958,-96.265607
"Gaylord",MN,44.55577,-94.213222
"Gem Lake",MN,45.061068,-93.038067
"Geneva",MN,43.819522,-93.272612
"Genola",MN,45.965536,-94.112788
"Georgetown",MN,47.07842,-96.795872
"Ghent",MN,44.511569,-95.89261
"Gibbon",MN,44.533228,-94.524219
"Gilbert",MN,47.490784,-92.458312
"Gilman",MN,45.737506,-93.949275
"Glencoe",MN,44.769566,-94.151027
"Glenville",MN,43.574108,-93.281062
"Glenwood",MN,45.6647,-95.387261
"Glyndon",MN,46.870987,-96.578411
"Golden Valley",MN,44.990233,-93.358736
"Gonvick",MN,47.739118,-95.51247
"Goodhue",MN,44.399432,-92.625458
"Goodland ",MN,47.163583,-93.137587
"Goodridge",MN,48.144175,-95.80396
"Good Thunder",MN,44.00669,-94.070296
"Goodview",MN,44.068809,-91.714643
"Graceville",MN,45.568681,-96.437187
"Granada",MN,43.693017,-94.349536
"Grand Marais",MN,47.758556,-90.344319
"Grand Meadow",MN,43.706178,-92.570221
"Grand Rapids",MN,47.238518,-93.53257
"Granite Falls",MN,44.807268,-95.542338
"Grant",MN,45.082079,-92.91095
"Grasston",MN,45.797369,-93.155005
"Greenbush",MN,48.701061,-96.183554
"Greenfield",MN,45.094065,-93.690773
"Green Isle",MN,44.680356,-94.005216
"Greenwald",MN,45.60137,-94.859334
"Greenwood",MN,44.912956,-93.553999
"Grey Eagle",MN,45.824307,-94.749141
"Grove City",MN,45.149166,-94.682451
"Grygla",MN,48.299667,-95.623963
"Gully",MN,47.768437,-95.622861
"Hackensack",MN,46.926471,-94.515987
"Hadley",MN,44.001797,-95.855559
"Hallock",MN,48.765415,-96.942485
"Halma",MN,48.660463,-96.597716
"Halstad",MN,47.351131,-96.825733
"Hamburg",MN,44.732495,-93.963197
"Ham Lake",MN,45.25393,-93.194841
"Hammond",MN,44.22266,-92.373728
"Hampton",MN,44.608847,-93.002617
"Hancock",MN,45.497591,-95.794822
"Hanley Falls",MN,44.691843,-95.619427
"Hanover",MN,45.157755,-93.66275
"Hanska",MN,44.148743,-94.494459
"Harding",MN,46.119106,-94.036798
"Hardwick",MN,43.77419,-96.197462
"Harmony",MN,43.554005,-92.007471
"Harris",MN,45.597768,-92.988641
"Hartland",MN,43.80422,-93.48435
"Hastings",MN,44.73178,-92.854512
"Hatfield",MN,43.953677,-96.188895
"Hawley",MN,46.877444,-96.320009
"Hayfield",MN,43.890261,-92.847034
"Hayward",MN,43.649892,-93.245986
"Hazel Run",MN,44.748434,-95.716542
"Hector",MN,44.741255,-94.712084
"Heidelberg",MN,44.493062,-93.626434
"Henderson",MN,44.524305,-93.913547
"Hendricks",MN,44.508647,-96.426422
"Hendrum",MN,47.264053,-96.81068
"Henning",MN,46.323052,-95.441976
"Henriette",MN,45.871312,-93.119704
"Herman",MN,45.810537,-96.141358
"Hermantown",MN,46.802343,-92.240837
"Heron Lake",MN,43.798059,-95.319778
"Hewitt",MN,46.323968,-95.090167
"Hibbing",MN,47.395902,-92.946466
"High Forest ",MN,43.846158,-92.548017
"Hill City",MN,46.985161,-93.594992
"Hillman",MN,46.006281,-93.88865
"Hills",MN,43.527617,-96.359322
"Hilltop",MN,45.053579,-93.250127
"Hinckley",MN,46.013033,-92.912722
"Hitterdal",MN,46.978567,-96.258505
"Hoffman",MN,45.834383,-95.787357
"Hokah",MN,43.760062,-91.349435
"Holdingford",MN,45.730321,-94.471373
"Holland",MN,44.09017,-96.198882
"Hollandale",MN,43.759781,-93.205586
"Holloway",MN,45.243082,-95.906795
"Holt",MN,48.292923,-96.194471
"Homer ",MN,44.007209,-91.560865
"Hopkins",MN,44.925107,-93.404494
"Houston",MN,43.756636,-91.572676
"Howard Lake",MN,45.053986,-94.061
"Hoyt Lakes",MN,47.571615,-92.108331
"Hubbard ",MN,46.837454,-95.009045
"Hugo",MN,45.164225,-92.960105
"Humboldt",MN,48.921522,-97.094642
"Hutchinson",MN,44.885358,-94.376876
"Ihlen",MN,43.915574,-96.372771
"Independence",MN,45.018594,-93.71975
"Inger ",MN,47.563282,-93.977317
"International Falls",MN,48.586353,-93.407743
"Inver Grove Heights",MN,44.829015,-93.060072
"Iona",MN,43.915596,-95.783085
"Iron Junction",MN,47.418986,-92.608644
"Ironton",MN,46.48219,-94.003348
"Isanti",MN,45.491545,-93.242818
"Isle",MN,46.138076,-93.455793
"Ivanhoe",MN,44.464282,-96.251729
"Jackson",MN,43.62568,-94.988585
"Janesville",MN,44.119846,-93.709698
"Jasper",MN,43.848886,-96.399636
"Jeffers",MN,44.055908,-95.195408
"Jenkins",MN,46.651092,-94.328181
"Johnson",MN,45.572251,-96.29404
"Jordan",MN,44.66463,-93.640222
"Kandiyohi",MN,45.131524,-94.932793
"Karlstad",MN,48.577986,-96.516113
"Kasota",MN,44.29195,-93.968535
"Kasson",MN,44.033174,-92.748578
"Keewatin",MN,47.399441,-93.084205
"Kelliher",MN,47.948176,-94.43783
"Kellogg",MN,44.307013,-91.998701
"Kennedy",MN,48.643666,-96.910516
"Kenneth",MN,43.754338,-96.072529
"Kensington",MN,45.778179,-95.696867
"Kent",MN,46.438072,-96.682577
"Kenyon",MN,44.272551,-92.9864
"Kerkhoven",MN,45.191405,-95.318253
"Kerrick",MN,46.339061,-92.585161
"Kettle River",MN,46.486219,-92.877569
"Kiester",MN,43.536505,-93.711172
"Kilkenny",MN,44.315238,-93.574011
"Kimball",MN,45.31433,-94.300807
"Kinbrae",MN,43.822805,-95.475935
"Kingston",MN,45.194384,-94.307118
"Kinney",MN,47.516501,-92.719531
"Knife River ",MN,46.948908,-91.78419
"La Crescent",MN,43.829716,-91.304953
"Lafayette",MN,44.4471,-94.392687
"Lake Benton",MN,44.262226,-96.299257
"Lake Bronson",MN,48.732431,-96.664928
"Lake City",MN,44.445705,-92.280925
"Lake Crystal",MN,44.105404,-94.219141
"Lake Elmo",MN,44.98786,-92.909661
"Lakefield",MN,43.678014,-95.169454
"Lake George ",MN,47.178817,-94.972364
"Lake Henry",MN,45.462042,-94.796493
"Lakeland",MN,44.953174,-92.76663
"Lakeland Shores",MN,44.949468,-92.762428
"Lake Lillian",MN,44.945868,-94.879995
"Lake Park",MN,46.88376,-96.097961
"Lake St. Croix Beach",MN,44.924492,-92.766121
"Lake Shore",MN,46.504346,-94.366514
"Lakeville",MN,44.676134,-93.251743
"Lake Wilson",MN,43.995358,-95.954588
"Lamberton",MN,44.230644,-95.2676
"Lancaster",MN,48.858197,-96.801399
"Landfall",MN,44.950029,-92.976955
"Lanesboro",MN,43.715122,-91.970197
"Lansing ",MN,43.747724,-92.965732
"Laporte",MN,47.214735,-94.757377
"La Prairie",MN,47.230043,-93.491362
"La Salle",MN,44.07106,-94.571289
"Lastrup",MN,46.039845,-94.061769
"Lauderdale",MN,44.994407,-93.203134
"Le Center",MN,44.386593,-93.731082
"Lengby",MN,47.515347,-95.634568
"Leonard",MN,47.649802,-95.264158
"Leonidas",MN,47.46766,-92.567436
"Leota ",MN,43.826383,-96.024232
"Le Roy",MN,43.513277,-92.507793
"Lester Prairie",MN,44.883322,-94.036998
"Le Sueur",MN,44.470513,-93.901773
"Lewiston",MN,43.982395,-91.869458
"Lewisville",MN,43.924142,-94.434137
"Lexington",MN,45.138153,-93.171375
"Lilydale",MN,44.908785,-93.130754
"Lindstrom",MN,45.385816,-92.843674
"Lino Lakes",MN,45.15546,-93.106858
"Lismore",MN,43.749112,-95.94809
"Litchfield",MN,45.12197,-94.525901
"Little Canada",MN,45.023265,-93.083655
"Little Falls",MN,45.985557,-94.359676
"Littlefork",MN,48.396427,-93.557778
"Little Rock ",MN,47.864588,-95.100155
"Long Beach",MN,45.652051,-95.430768
"Long Lake",MN,44.983248,-93.570054
"Long Prairie",MN,45.97472,-94.861352
"Longville",MN,46.987368,-94.211983
"Lonsdale",MN,44.477631,-93.424226
"Loretto",MN,45.054769,-93.635337
"Louisburg",MN,45.164478,-96.171064
"Lowry",MN,45.704901,-95.519086
"Lucan",MN,44.410183,-95.412945
"Lutsen ",MN,47.67443,-90.692776
"Luverne",MN,43.653542,-96.214185
"Lyle",MN,43.505852,-92.941231
"Lynd",MN,44.401729,-95.874119
"Mabel",MN,43.51984,-91.768053
"McGrath",MN,46.242136,-93.275056
"McGregor",MN,46.610359,-93.299543
"McIntosh",MN,47.637371,-95.88701
"McKinley",MN,47.50985,-92.406529
"Madelia",MN,44.048164,-94.419927
"Madison",MN,45.013511,-96.189645
"Madison Lake",MN,44.208059,-93.817855
"Magnolia",MN,43.644078,-96.075282
"Mahnomen",MN,47.314775,-95.967377
"Mahnomen ",MN,46.773064,-92.541752
"Mahtomedi",MN,45.058292,-92.970186
"Mahtowa ",MN,46.551745,-92.636106
"Manchester",MN,43.725424,-93.45087
"Manhattan Beach",MN,46.7356,-94.143626
"Mankato",MN,44.171126,-93.975048
"Mantorville",MN,44.065198,-92.747168
"Maple Grove",MN,45.112764,-93.462975
"Maple Lake",MN,45.232626,-94.009546
"Maple Plain",MN,45.008633,-93.662369
"Mapleton",MN,43.927138,-93.955282
"Mapleview",MN,43.690063,-92.974
"Maplewood",MN,45.019015,-93.03106
"Marble",MN,47.331839,-93.290033
"Marietta",MN,45.010489,-96.418942
"Marine on St. Croix",MN,45.190929,-92.77843
"Marion ",MN,43.943115,-92.353105
"Marshall",MN,44.449061,-95.789201
"Martin Lake ",MN,45.383384,-93.08994
"Mayer",MN,44.888916,-93.894539
"Maynard",MN,44.905587,-95.468607
"Mazeppa",MN,44.273686,-92.540204
"Meadowlands",MN,47.073102,-92.731274
"Medford",MN,44.168531,-93.247259
"Medicine Lake",MN,44.995786,-93.418038
"Medina",MN,45.03452,-93.575598
"Meire Grove",MN,45.626408,-94.869394
"Melrose",MN,45.677008,-94.814774
"Menahga",MN,46.753697,-95.102864
"Mendota",MN,44.887493,-93.161716
"Mendota Heights",MN,44.878932,-93.133929
"Mentor",MN,47.696662,-96.144035
"Merrifield ",MN,46.467412,-94.174627
"Middle River",MN,48.43485,-96.161722
"Midway ",MN,47.315943,-95.779375
"Miesville",MN,44.598982,-92.81961
"Milaca",MN,45.758035,-93.651565
"Milan",MN,45.112649,-95.911829
"Millerville",MN,46.069087,-95.557004
"Millville",MN,44.244329,-92.296734
"Milroy",MN,44.41775,-95.553595
"Miltona",MN,46.046258,-95.293197
"Minneapolis",MN,44.963324,-93.26832
"Minneiska",MN,44.197331,-91.880651
"Minneota",MN,44.562526,-95.98272
"Minnesota City",MN,44.092347,-91.749679
"Minnesota Lake",MN,43.841956,-93.829048
"Minnetonka",MN,44.93256,-93.456705
"Minnetrista",MN,44.938619,-93.712387
"Mizpah",MN,47.920867,-94.213179
"Montevideo",MN,44.950165,-95.715382
"Montgomery",MN,44.445075,-93.579753
"Monticello",MN,45.294103,-93.786294
"Montrose",MN,45.066545,-93.920253
"Moorhead",MN,46.864704,-96.744552
"Moose Lake",MN,46.450299,-92.760955
"Mora",MN,45.876981,-93.290284
"Morgan",MN,44.415862,-94.924889
"Morris",MN,45.585879,-95.905406
"Morristown",MN,44.225203,-93.445227
"Morton",MN,44.553268,-94.984321
"Motley",MN,46.334754,-94.642772
"Mound",MN,44.93196,-93.658302
"Mounds View",MN,45.106737,-93.206834
"Mountain Iron",MN,47.53669,-92.616572
"Mountain Lake",MN,43.942382,-94.925361
"Murdock",MN,45.223392,-95.394613
"Myrtle",MN,43.563233,-93.162987
"Nashua",MN,46.03772,-96.30598
"Nashwauk",MN,47.379958,-93.166686
"Nassau",MN,45.067723,-96.44176
"Naytahwaush ",MN,47.274921,-95.627671
"Nelson",MN,45.886537,-95.264865
"Nerstrand",MN,44.342929,-93.063979
"Nett Lake ",MN,48.114619,-93.081069
"Nevis",MN,46.964831,-94.842984
"New Auburn",MN,44.672806,-94.232022
"New Brighton",MN,45.067226,-93.205779
"Newfolden",MN,48.356733,-96.329729
"New Germany",MN,44.880196,-93.978093
"New Hope",MN,45.035943,-93.386886
"New London",MN,45.296875,-94.94753
"New Munich",MN,45.630815,-94.752499
"Newport",MN,44.874399,-92.998647
"New Prague",MN,44.545738,-93.575585
"New Richland",MN,43.893914,-93.493922
"New Trier",MN,44.603801,-92.932839
"New Ulm",MN,44.312067,-94.468896
"New York Mills",MN,46.51963,-95.37278
"Nicollet",MN,44.274615,-94.188069
"Nielsville",MN,47.528194,-96.814544
"Nimrod",MN,46.635167,-94.880637
"Nisswa",MN,46.500661,-94.297783
"Norcross",MN,45.868708,-96.196424
"North Branch",MN,45.509885,-92.955655
"Northfield",MN,44.455645,-93.170311
"North Mankato",MN,44.182714,-94.041128
"North Oaks",MN,45.10484,-93.101065
"Northome",MN,47.874387,-94.26831
"Northrop",MN,43.735962,-94.436615
"North St. Paul",MN,45.013522,-93.00184
"Norwood Young America",MN,44.772107,-93.917287
"Nowthen",MN,45.343116,-93.449553
"Oakdale",MN,44.987546,-92.963553
"Oak Grove",MN,45.348351,-93.32727
"Oak Park Heights",MN,45.033432,-92.810186
"Odessa",MN,45.262184,-96.33348
"Odin",MN,43.86727,-94.742762
"Ogema",MN,47.10232,-95.916567
"Ogilvie",MN,45.829828,-93.423042
"Okabena",MN,43.739298,-95.318758
"Oklee",MN,47.838746,-95.849548
"Olivia",MN,44.776964,-94.997144
"Onamia",MN,46.070301,-93.66705
"Ormsby",MN,43.850369,-94.698589
"Orono",MN,44.96098,-93.587728
"Oronoco",MN,44.158446,-92.539194
"Orr",MN,48.05763,-92.823568
"Ortonville",MN,45.302445,-96.442223
"Osage ",MN,46.928354,-95.263086
"Osakis",MN,45.865374,-95.153072
"Oslo",MN,48.195632,-97.13144
"Osseo",MN,45.117866,-93.3992
"Ostrander",MN,43.613734,-92.426263
"Otsego",MN,45.264286,-93.620742
"Ottertail",MN,46.43164,-95.571223
"Owatonna",MN,44.091904,-93.231715
"Palisade",MN,46.712723,-93.489312
"Parkers Prairie",MN,46.152827,-95.328313
"Park Rapids",MN,46.916394,-95.057932
"Paynesville",MN,45.378519,-94.721592
"Pease",MN,45.70079,-93.648699
"Pelican Rapids",MN,46.570281,-96.085853
"Pemberton",MN,44.008499,-93.783893
"Pennock",MN,45.145855,-95.175033
"Pequot Lakes",MN,46.588091,-94.287969
"Perham",MN,46.599611,-95.577104
"Perley",MN,47.176158,-96.801521
"Peterson",MN,43.788469,-91.831968
"Pickwick ",MN,43.981591,-91.494553
"Pierz",MN,45.977198,-94.10082
"Pillager",MN,46.330621,-94.477351
"Pine Bend ",MN,47.418251,-95.596838
"Pine City",MN,45.84098,-92.966492
"Pine Island",MN,44.198124,-92.628119
"Pine Point ",MN,46.985338,-95.400015
"Pine River",MN,46.723289,-94.396599
"Pine Springs",MN,45.038031,-92.95594
"Pipestone",MN,43.995916,-96.31108
"Plainview",MN,44.164687,-92.16919
"Plato",MN,44.77235,-94.039337
"Plummer",MN,47.915166,-96.041542
"Plymouth",MN,45.022312,-93.462883
"Ponemah ",MN,48.034837,-94.898296
"Porter",MN,44.641399,-96.169869
"Preston",MN,43.672567,-92.082802
"Princeton",MN,45.568215,-93.590254
"Prinsburg",MN,44.934915,-95.187003
"Prior Lake",MN,44.725594,-93.440877
"Proctor",MN,46.740786,-92.228132
"Quamba",MN,45.915045,-93.175868
"Racine",MN,43.77551,-92.480969
"Ramsey",MN,45.260019,-93.452233
"Randall",MN,46.088667,-94.500718
"Randolph",MN,44.526624,-93.020642
"Ranier",MN,48.604322,-93.357296
"Raymond",MN,45.018413,-95.236681
"Redby ",MN,47.870044,-94.903668
"Red Lake ",MN,47.869888,-95.005018
"Red Lake Falls",MN,47.883688,-96.272727
"Red Wing",MN,44.581265,-92.605011
"Redwood Falls",MN,44.547125,-95.102637
"Regal",MN,45.405377,-94.83973
"Remer",MN,47.056855,-93.91259
"Renville",MN,44.790785,-95.204794
"Revere",MN,44.221554,-95.361148
"Rice",MN,45.758617,-94.242906
"Rice Lake ",MN,47.388299,-95.524367
"Rice Lake",MN,46.908901,-92.132225
"Richfield",MN,44.874354,-93.282445
"Richmond",MN,45.454513,-94.513607
"Richville",MN,46.505895,-95.625871
"Riverland ",MN,47.322899,-95.951066
"Riverton",MN,46.457035,-94.054461
"Robbinsdale",MN,45.024534,-93.330644
"Rochester",MN,44.014299,-92.478592
"Rock Creek",MN,45.764654,-92.903506
"Rockford",MN,45.090841,-93.745218
"Rockville",MN,45.466049,-94.318918
"Rogers",MN,45.18385,-93.571669
"Rollingstone",MN,44.099401,-91.818777
"Ronneby ",MN,45.685346,-93.86011
"Roosevelt",MN,48.806952,-95.100969
"Roscoe",MN,45.432334,-94.636518
"Roseau",MN,48.844462,-95.762434
"Rose Creek",MN,43.60446,-92.828902
