city,state,state_id,lat,lng
"Toronto","South Dakota","SD",44.5724,-96.6414
"Trent","South Dakota","SD",43.9063,-96.6578
"Tripp","South Dakota","SD",43.2254,-97.9659
"Tulare","South Dakota","SD",44.7382,-98.5089
"Turton","South Dakota","SD",45.0490,-98.0974
"Twin Brooks","South Dakota","SD",45.2090,-96.7855
"Tyndall","South Dakota","SD",42.9899,-97.8642
"Utica","South Dakota","SD",42.9810,-97.4967
"Valley Springs","South Dakota","SD",43.5824,-96.4656
"Veblen","South Dakota","SD",45.8620,-97.2869
"Verdon","South Dakota","SD",45.2442,-98.0992
"Vermillion","South Dakota","SD",42.7811,-96.9256
"Viborg","South Dakota","SD",43.1722,-97.0824
"Vienna","South Dakota","SD",44.7031,-97.5000
"Vilas","South Dakota","SD",44.0084,-97.5956
"Virgil","South Dakota","SD",44.2909,-98.4276
"Volga","South Dakota","SD",44.3219,-96.9219
"Volin","South Dakota","SD",42.9586,-97.1812
"Wagner","South Dakota","SD",43.0768,-98.2934
"Wakonda","South Dakota","SD",43.0081,-97.1060
"Wall","South Dakota","SD",43.9914,-102.2422
"Wallace","South Dakota","SD",45.0845,-97.4781
"Ward","South Dakota","SD",44.1548,-96.4626
"Warner","South Dakota","SD",45.3252,-98.4952
"Wasta","South Dakota","SD",44.0696,-102.4464
"Watertown","South Dakota","SD",44.9094,-97.1532
"Waubay","South Dakota","SD",45.3345,-97.3055
"Webster","South Dakota","SD",45.3366,-97.5219
"Wentworth","South Dakota","SD",43.9970,-96.9645
"Wessington","South Dakota","SD",44.4552,-98.6967
"Wessington Springs","South Dakota","SD",44.0805,-98.5712
"Westport","South Dakota","SD",45.6478,-98.4981
"Wetonka","South Dakota","SD",45.6242,-98.7717
"White","South Dakota","SD",44.4359,-96.6460
"White Lake","South Dakota","SD",43.7283,-98.7120
"White River","South Dakota","SD",43.5671,-100.7449
"White Rock","South Dakota","SD",45.9248,-96.5760
"Whitewood","South Dakota","SD",44.4617,-103.6381
"Willow Lake","South Dakota","SD",44.6279,-97.6386
"Wilmot","South Dakota","SD",45.4091,-96.8546
"Winner","South Dakota","SD",43.3776,-99.8552
"Wolsey","South Dakota","SD",44.4105,-98.4738
"Wood","South Dakota","SD",43.4971,-100.4802
"Woonsocket","South Dakota","SD",44.0541,-98.2724
"Worthing","South Dakota","SD",43.3300,-96.7683
"Yale","South Dakota","SD",44.4337,-97.9885
"Yankton","South Dakota","SD",42.8901,-97.3927
"Adams","Tennessee","TN",36.5828,-87.0651
"Adamsville","Tennessee","TN",35.2564,-88.3862
"Alamo","Tennessee","TN",35.7830,-89.1168
"Alcoa","Tennessee","TN",35.8076,-83.9753
"Alexandria","Tennessee","TN",36.0791,-86.0382
"Algood","Tennessee","TN",36.2000,-85.4468
"Allardt","Tennessee","TN",36.3811,-84.8814
"Altamont","Tennessee","TN",35.4325,-85.7433
"Ardmore","Tennessee","TN",35.0031,-86.8548
"Arlington","Tennessee","TN",35.2594,-89.6680
"Ashland City","Tennessee","TN",36.2607,-87.0412
"Athens","Tennessee","TN",35.4573,-84.6045
"Atoka","Tennessee","TN",35.4239,-89.7861
"Atwood","Tennessee","TN",35.9747,-88.6689
"Auburntown","Tennessee","TN",35.9511,-86.0969
"Baileyton","Tennessee","TN",36.3304,-82.8292
"Baneberry","Tennessee","TN",36.0465,-83.2782
"Bartlett","Tennessee","TN",35.2337,-89.8195
"Baxter","Tennessee","TN",36.1536,-85.6348
"Bean Station","Tennessee","TN",36.3323,-83.2852
"Beersheba Springs","Tennessee","TN",35.4590,-85.6689
"Bell Buckle","Tennessee","TN",35.5908,-86.3538
"Belle Meade","Tennessee","TN",36.0994,-86.8562
"Bells","Tennessee","TN",35.7203,-89.0859
"Benton","Tennessee","TN",35.1749,-84.6516
"Berry Hill","Tennessee","TN",36.1196,-86.7673
"Bethel Springs","Tennessee","TN",35.2342,-88.6131
"Big Sandy","Tennessee","TN",36.2327,-88.0850
"Blaine","Tennessee","TN",36.1478,-83.6939
"Bluff City","Tennessee","TN",36.4589,-82.2768
"Bolivar","Tennessee","TN",35.2645,-89.0118
"Braden","Tennessee","TN",35.3685,-89.5718
"Bradford","Tennessee","TN",36.0737,-88.8163
"Brentwood","Tennessee","TN",35.9918,-86.7758
"Brighton","Tennessee","TN",35.4813,-89.7353
"Bristol","Tennessee","TN",36.5572,-82.2154
"Brownsville","Tennessee","TN",35.5890,-89.2578
"Bruceton","Tennessee","TN",36.0349,-88.2466
"Bulls Gap","Tennessee","TN",36.2615,-83.0788
"Burlison","Tennessee","TN",35.5569,-89.7847
"Burns","Tennessee","TN",36.0508,-87.2984
"Byrdstown","Tennessee","TN",36.5737,-85.1342
"Calhoun","Tennessee","TN",35.2993,-84.7472
"Camden","Tennessee","TN",36.0663,-88.1047
"Carthage","Tennessee","TN",36.2566,-85.9430
"Caryville","Tennessee","TN",36.3252,-84.2199
"Cedar Hill","Tennessee","TN",36.5512,-87.0010
"Celina","Tennessee","TN",36.5469,-85.5043
"Centertown","Tennessee","TN",35.7251,-85.9197
"Centerville","Tennessee","TN",35.8042,-87.4577
"Chapel Hill","Tennessee","TN",35.6283,-86.6970
"Charleston","Tennessee","TN",35.2862,-84.7611
"Charlotte","Tennessee","TN",36.1861,-87.3389
"Chattanooga","Tennessee","TN",35.0660,-85.2481
"Church Hill","Tennessee","TN",36.5204,-82.7151
"Clarksburg","Tennessee","TN",35.8705,-88.3937
"Clarksville","Tennessee","TN",36.5692,-87.3413
"Cleveland","Tennessee","TN",35.1817,-84.8707
"Clifton","Tennessee","TN",35.3792,-87.9927
"Clinton","Tennessee","TN",36.0981,-84.1283
"Coalmont","Tennessee","TN",35.3458,-85.7113
"Collegedale","Tennessee","TN",35.0526,-85.0488
"Collierville","Tennessee","TN",35.0470,-89.6987
"Collinwood","Tennessee","TN",35.1746,-87.7442
"Columbia","Tennessee","TN",35.6238,-87.0484
"Cookeville","Tennessee","TN",36.1482,-85.5109
"Coopertown","Tennessee","TN",36.4142,-86.9658
"Copperhill","Tennessee","TN",34.9952,-84.3749
"Cornersville","Tennessee","TN",35.3634,-86.8584
"Cottage Grove","Tennessee","TN",36.3783,-88.4786
"Covington","Tennessee","TN",35.5660,-89.6482
"Cowan","Tennessee","TN",35.1629,-86.0142
"Crab Orchard","Tennessee","TN",35.9066,-84.8847
"Cross Plains","Tennessee","TN",36.5412,-86.6765
"Crossville","Tennessee","TN",35.9526,-85.0295
"Crump","Tennessee","TN",35.2315,-88.3381
"Cumberland City","Tennessee","TN",36.3828,-87.6403
"Cumberland Gap","Tennessee","TN",36.5974,-83.6658
"Dandridge","Tennessee","TN",36.0284,-83.4308
"Dayton","Tennessee","TN",35.4912,-85.0120
"Decatur","Tennessee","TN",35.5290,-84.7933
"Decaturville","Tennessee","TN",35.5819,-88.1195
"Decherd","Tennessee","TN",35.2156,-86.0757
"Dickson","Tennessee","TN",36.0637,-87.3665
"Dover","Tennessee","TN",36.4818,-87.8438
"Dowelltown","Tennessee","TN",36.0125,-85.9426
"Doyle","Tennessee","TN",35.8553,-85.5120
"Dresden","Tennessee","TN",36.2790,-88.6940
"Ducktown","Tennessee","TN",35.0360,-84.3848
"Dunlap","Tennessee","TN",35.3675,-85.3899
"Dyer","Tennessee","TN",36.0710,-88.9921
"Dyersburg","Tennessee","TN",36.0465,-89.3777
"Eagleville","Tennessee","TN",35.7391,-86.6528
"East Ridge","Tennessee","TN",34.9973,-85.2285
"Eastview","Tennessee","TN",35.0877,-88.5518
"Elizabethton","Tennessee","TN",36.3367,-82.2370
"Elkton","Tennessee","TN",35.0627,-86.8957
"Englewood","Tennessee","TN",35.4228,-84.4883
"Enville","Tennessee","TN",35.3911,-88.4303
"Erin","Tennessee","TN",36.3160,-87.7025
"Erwin","Tennessee","TN",36.1456,-82.4115
"Estill Springs","Tennessee","TN",35.2755,-86.1400
"Ethridge","Tennessee","TN",35.3218,-87.3013
"Etowah","Tennessee","TN",35.3381,-84.5282
"Fairgarden","Tennessee","TN",35.8982,-83.4119
"Fairview","Tennessee","TN",35.9815,-87.1291
"Farragut","Tennessee","TN",35.8731,-84.1821
"Fayetteville","Tennessee","TN",35.1490,-86.5634
"Finger","Tennessee","TN",35.3570,-88.6169
"Flat Top Mountain","Tennessee","TN",35.3319,-85.2000
"Forest Hills","Tennessee","TN",36.0652,-86.8403
"Franklin","Tennessee","TN",35.9200,-86.8516
"Friendship","Tennessee","TN",35.9084,-89.2414
"Friendsville","Tennessee","TN",35.7563,-84.1319
"Gadsden","Tennessee","TN",35.7768,-88.9861
"Gainesboro","Tennessee","TN",36.3617,-85.6496
"Gallatin","Tennessee","TN",36.3782,-86.4698
"Gallaway","Tennessee","TN",35.3272,-89.6080
"Garland","Tennessee","TN",35.5823,-89.7525
"Gates","Tennessee","TN",35.8406,-89.4081
"Gatlinburg","Tennessee","TN",35.7250,-83.4938
"Germantown","Tennessee","TN",35.0829,-89.7824
"Gibson","Tennessee","TN",35.8743,-88.8437
"Gilt Edge","Tennessee","TN",35.5336,-89.8303
"Gleason","Tennessee","TN",36.2174,-88.6107
"Goodlettsville","Tennessee","TN",36.3330,-86.7026
"Gordonsville","Tennessee","TN",36.1817,-85.9324
"Grand Junction","Tennessee","TN",35.0500,-89.1889
"Graysville","Tennessee","TN",35.4494,-85.0762
"Greenback","Tennessee","TN",35.6487,-84.1725
"Greenbrier","Tennessee","TN",36.4243,-86.7975
"Greeneville","Tennessee","TN",36.1680,-82.8197
"Greenfield","Tennessee","TN",36.1600,-88.8036
"Gruetli-Laager","Tennessee","TN",35.3726,-85.6375
"Guys","Tennessee","TN",35.0191,-88.5427
"Halls","Tennessee","TN",35.8795,-89.4050
"Harriman","Tennessee","TN",35.9307,-84.5602
"Harrogate","Tennessee","TN",36.5752,-83.6462
"Hartsville","Tennessee","TN",36.3921,-86.1568
"Henderson","Tennessee","TN",35.4446,-88.6531
"Hendersonville","Tennessee","TN",36.3063,-86.5997
"Henning","Tennessee","TN",35.6820,-89.5770
"Henry","Tennessee","TN",36.2011,-88.4114
"Hickory Valley","Tennessee","TN",35.1550,-89.1260
"Hohenwald","Tennessee","TN",35.5515,-87.5539
"Hollow Rock","Tennessee","TN",36.0355,-88.2740
"Hornbeak","Tennessee","TN",36.3352,-89.2983
"Hornsby","Tennessee","TN",35.2285,-88.8293
"Humboldt","Tennessee","TN",35.8271,-88.9058
"Huntingdon","Tennessee","TN",36.0052,-88.4181
"Huntland","Tennessee","TN",35.0579,-86.2689
"Huntsville","Tennessee","TN",36.4112,-84.5056
"Iron City","Tennessee","TN",35.0227,-87.5855
"Jacksboro","Tennessee","TN",36.3351,-84.1928
"Jackson","Tennessee","TN",35.6538,-88.8354
"Jamestown","Tennessee","TN",36.4319,-84.9341
"Jasper","Tennessee","TN",35.0663,-85.6227
"Jefferson City","Tennessee","TN",36.1201,-83.4829
"Jellico","Tennessee","TN",36.5651,-84.1355
"Johnson City","Tennessee","TN",36.3406,-82.3806
"Jonesborough","Tennessee","TN",36.2959,-82.4766
"Kenton","Tennessee","TN",36.2021,-89.0155
"Kimball","Tennessee","TN",35.0469,-85.6740
"Kingsport","Tennessee","TN",36.5224,-82.5454
"Kingston","Tennessee","TN",35.8713,-84.4959
"Kingston Springs","Tennessee","TN",36.0842,-87.1039
"Knoxville","Tennessee","TN",35.9692,-83.9496
"La Follette","Tennessee","TN",36.3718,-84.1256
"La Grange","Tennessee","TN",35.0476,-89.2409
"La Vergne","Tennessee","TN",36.0200,-86.5586
"Lafayette","Tennessee","TN",36.5241,-86.0304
"Lakeland","Tennessee","TN",35.2585,-89.7308
"Lakesite","Tennessee","TN",35.2027,-85.1413
"Lakewood Park","Tennessee","TN",35.6481,-86.1357
"Lawrenceburg","Tennessee","TN",35.2497,-87.3325
"Lebanon","Tennessee","TN",36.2040,-86.3481
"Lenoir City","Tennessee","TN",35.8111,-84.2818
"Lewisburg","Tennessee","TN",35.4510,-86.7901
"Lexington","Tennessee","TN",35.6618,-88.3944
"Liberty","Tennessee","TN",36.0046,-85.9779
"Linden","Tennessee","TN",35.6123,-87.8429
"Livingston","Tennessee","TN",36.3875,-85.3265
"Lobelville","Tennessee","TN",35.7508,-87.7958
"Lookout Mountain","Tennessee","TN",34.9944,-85.3516
"Loretto","Tennessee","TN",35.0792,-87.4401
"Loudon","Tennessee","TN",35.7414,-84.3701
"Louisville","Tennessee","TN",35.8247,-84.0552
"Luttrell","Tennessee","TN",36.2096,-83.7485
"Lynchburg","Tennessee","TN",35.2846,-86.3587
"Lynnville","Tennessee","TN",35.3782,-87.0054
"Madisonville","Tennessee","TN",35.5232,-84.3630
"Manchester","Tennessee","TN",35.4630,-86.0774
"Martin","Tennessee","TN",36.3385,-88.8513
"Maryville","Tennessee","TN",35.7468,-83.9789
"Mason","Tennessee","TN",35.4128,-89.5412
"Maury City","Tennessee","TN",35.8145,-89.2239
"Maynardville","Tennessee","TN",36.2470,-83.8057
"McEwen","Tennessee","TN",36.1099,-87.6355
"McKenzie","Tennessee","TN",36.1372,-88.5077
"McLemoresville","Tennessee","TN",35.9863,-88.5800
"McMinnville","Tennessee","TN",35.6864,-85.7812
"Medina","Tennessee","TN",35.8152,-88.7901
"Medon","Tennessee","TN",35.4556,-88.8636
"Memphis","Tennessee","TN",35.1087,-89.9663
"Michie","Tennessee","TN",35.0604,-88.4257
"Middleton","Tennessee","TN",35.0593,-88.8902
"Milan","Tennessee","TN",35.9126,-88.7554
"Milledgeville","Tennessee","TN",35.3776,-88.3660
"Millersville","Tennessee","TN",36.3969,-86.7111
"Millington","Tennessee","TN",35.3350,-89.8991
"Minor Hill","Tennessee","TN",35.0424,-87.1654
"Mitchellville","Tennessee","TN",36.6344,-86.5400
"Monteagle","Tennessee","TN",35.2367,-85.8513
"Monterey","Tennessee","TN",36.1447,-85.2643
"Morrison","Tennessee","TN",35.6048,-85.9117
"Morristown","Tennessee","TN",36.2043,-83.3001
"Moscow","Tennessee","TN",35.0611,-89.3893
"Mosheim","Tennessee","TN",36.1955,-82.9655
"Mount Carmel","Tennessee","TN",36.5620,-82.6618
"Mount Juliet","Tennessee","TN",36.1990,-86.5115
"Mount Pleasant","Tennessee","TN",35.5483,-87.1872
"Mountain City","Tennessee","TN",36.4696,-81.8049
"Mowbray Mountain","Tennessee","TN",35.2751,-85.2225
"Munford","Tennessee","TN",35.4434,-89.8147
"Murfreesboro","Tennessee","TN",35.8490,-86.4121
"Nashville","Tennessee","TN",36.1715,-86.7842
"New Hope","Tennessee","TN",35.0044,-85.6598
"New Johnsonville","Tennessee","TN",36.0163,-87.9696
"New Market","Tennessee","TN",36.1096,-83.5493
"New Tazewell","Tennessee","TN",36.4381,-83.6053
"Newbern","Tennessee","TN",36.1169,-89.2713
"Newport","Tennessee","TN",35.9617,-83.1976
"Niota","Tennessee","TN",35.5171,-84.5499
"Nolensville","Tennessee","TN",35.9572,-86.6719
"Normandy","Tennessee","TN",35.4523,-86.2582
"Norris","Tennessee","TN",36.2137,-84.0629
"Oak Hill","Tennessee","TN",36.0735,-86.7856
"Oak Ridge","Tennessee","TN",35.9639,-84.2938
"Oakdale","Tennessee","TN",35.9895,-84.5573
"Oakland","Tennessee","TN",35.2256,-89.5372
"Obion","Tennessee","TN",36.2647,-89.1948
"Oliver Springs","Tennessee","TN",36.0399,-84.3285
"Oneida","Tennessee","TN",36.5171,-84.5108
"Orlinda","Tennessee","TN",36.5938,-86.7015
"Orme","Tennessee","TN",35.0147,-85.8048
"Palmer","Tennessee","TN",35.3576,-85.5656
"Paris","Tennessee","TN",36.2933,-88.3065
"Parker's Crossroads","Tennessee","TN",35.7894,-88.3905
"Parrottsville","Tennessee","TN",36.0082,-83.0916
"Parsons","Tennessee","TN",35.6513,-88.1231
"Pegram","Tennessee","TN",36.1037,-87.0565
"Petersburg","Tennessee","TN",35.3173,-86.6407
"Philadelphia","Tennessee","TN",35.6791,-84.3999
"Pigeon Forge","Tennessee","TN",35.7977,-83.5623
"Pikeville","Tennessee","TN",35.6027,-85.1984
"Piperton","Tennessee","TN",35.0512,-89.6091
"Pittman Center","Tennessee","TN",35.7595,-83.3886
"Plainview","Tennessee","TN",36.1807,-83.7933
"Pleasant Hill","Tennessee","TN",35.9767,-85.1996
"Pleasant View","Tennessee","TN",36.3893,-87.0455
"Portland","Tennessee","TN",36.5921,-86.5239
"Powells Crossroads","Tennessee","TN",35.1849,-85.4848
"Pulaski","Tennessee","TN",35.1933,-87.0350
"Puryear","Tennessee","TN",36.4413,-88.3324
"Ramer","Tennessee","TN",35.0718,-88.6147
"Red Bank","Tennessee","TN",35.1117,-85.2962
"Red Boiling Springs","Tennessee","TN",36.5301,-85.8481
"Ridgely","Tennessee","TN",36.2632,-89.4806
"Ridgeside","Tennessee","TN",35.0349,-85.2470
"Ridgetop","Tennessee","TN",36.4044,-86.7681
"Ripley","Tennessee","TN",35.7449,-89.5358
"Rives","Tennessee","TN",36.3560,-89.0495
"Rockford","Tennessee","TN",35.8328,-83.9358
"Rockwood","Tennessee","TN",35.8692,-84.6731
"Rocky Top","Tennessee","TN",36.2250,-84.1548
"Rogersville","Tennessee","TN",36.4081,-83.0043
"Rossville","Tennessee","TN",35.0324,-89.5612
"Rutherford","Tennessee","TN",36.1249,-88.9920
"Rutledge","Tennessee","TN",36.2757,-83.5311
"Saltillo","Tennessee","TN",35.3821,-88.2396
"Samburg","Tennessee","TN",36.3823,-89.3533
"Sardis","Tennessee","TN",35.4424,-88.2913
"Saulsbury","Tennessee","TN",35.0488,-89.0884
"Savannah","Tennessee","TN",35.2210,-88.2360
"Scotts Hill","Tennessee","TN",35.5188,-88.2527
"Selmer","Tennessee","TN",35.1708,-88.5955
"Sevierville","Tennessee","TN",35.8872,-83.5678
"Sharon","Tennessee","TN",36.2349,-88.8252
"Shelbyville","Tennessee","TN",35.4987,-86.4517
"Signal Mountain","Tennessee","TN",35.1448,-85.3457
"Silerton","Tennessee","TN",35.3424,-88.8098
"Slayden","Tennessee","TN",36.2913,-87.4656
"Smithville","Tennessee","TN",35.9584,-85.8211
"Smyrna","Tennessee","TN",35.9687,-86.5264
"Sneedville","Tennessee","TN",36.5366,-83.2098
"Soddy-Daisy","Tennessee","TN",35.2571,-85.1739
"Somerville","Tennessee","TN",35.2352,-89.3869
"South Carthage","Tennessee","TN",36.2414,-85.9575
"South Fulton","Tennessee","TN",36.4931,-88.8835
"South Pittsburg","Tennessee","TN",35.0111,-85.7183
"Sparta","Tennessee","TN",35.9347,-85.4726
"Spencer","Tennessee","TN",35.7393,-85.4560
"Spring City","Tennessee","TN",35.6881,-84.8622
"Spring Hill","Tennessee","TN",35.7437,-86.9116
"Springfield","Tennessee","TN",36.4949,-86.8711
"St. Joseph","Tennessee","TN",35.0331,-87.5007
"Stanton","Tennessee","TN",35.4613,-89.4012
"Stantonville","Tennessee","TN",35.1569,-88.4302
"Sunbright","Tennessee","TN",36.2428,-84.6798
"Surgoinsville","Tennessee","TN",36.4745,-82.8593
"Sweetwater","Tennessee","TN",35.6029,-84.4716
"Tazewell","Tennessee","TN",36.4625,-83.5669
"Tellico Plains","Tennessee","TN",35.3665,-84.2982
"Tellico Village","Tennessee","TN",35.6984,-84.2641
"Tennessee Ridge","Tennessee","TN",36.3194,-87.7631
"Thompson's Station","Tennessee","TN",35.8106,-86.9003
"Three Way","Tennessee","TN",35.7720,-88.8572
"Tiptonville","Tennessee","TN",36.3871,-89.4712
"Toone","Tennessee","TN",35.3565,-88.9542
"Townsend","Tennessee","TN",35.6763,-83.7529
"Tracy City","Tennessee","TN",35.2620,-85.7515
"Trenton","Tennessee","TN",35.9689,-88.9450
"Trezevant","Tennessee","TN",36.0110,-88.6206
"Trimble","Tennessee","TN",36.2020,-89.1879
"Troy","Tennessee","TN",36.3420,-89.1583
"Tullahoma","Tennessee","TN",35.3721,-86.2172
"Tusculum","Tennessee","TN",36.1750,-82.7454
"Unicoi","Tennessee","TN",36.2217,-82.3292
"Union City","Tennessee","TN",36.4267,-89.0474
"Vanleer","Tennessee","TN",36.2358,-87.4446
"Viola","Tennessee","TN",35.5387,-85.8604
"Vonore","Tennessee","TN",35.5977,-84.2364
"Walden","Tennessee","TN",35.1635,-85.3098
"Wartburg","Tennessee","TN",36.1038,-84.5859
"Wartrace","Tennessee","TN",35.5253,-86.3301
"Watauga","Tennessee","TN",36.3687,-82.2919
"Watertown","Tennessee","TN",36.1007,-86.1394
"Waverly","Tennessee","TN",36.0939,-87.7847
"Waynesboro","Tennessee","TN",35.3235,-87.7593
"Westmoreland","Tennessee","TN",36.5620,-86.2460
"White Bluff","Tennessee","TN",36.1005,-87.2117
"White House","Tennessee","TN",36.4648,-86.6666
"White Pine","Tennessee","TN",36.1087,-83.2970
"Whiteville","Tennessee","TN",35.3180,-89.1498
"Whitwell","Tennessee","TN",35.1918,-85.5212
"Williston","Tennessee","TN",35.1585,-89.3754
"Winchester","Tennessee","TN",35.1898,-86.1075
"Winfield","Tennessee","TN",36.5640,-84.4455
"Woodbury","Tennessee","TN",35.8247,-86.0723
"Woodland Mills","Tennessee","TN",36.4766,-89.1104
"Yorkville","Tennessee","TN",36.0976,-89.1183
"Abbott","Texas","TX",31.8868,-97.0799
"Abernathy","Texas","TX",33.8420,-101.8162
"Abilene","Texas","TX",32.4543,-99.7384
"Ackerly","Texas","TX",32.5251,-101.7158
"Addison","Texas","TX",32.9590,-96.8355
"Adrian","Texas","TX",35.2741,-102.6672
"Airport Heights","Texas","TX",26.4087,-98.8367
"Alamo","Texas","TX",26.1810,-98.1177
"Alamo Heights","Texas","TX",29.4828,-98.4682
"Alba","Texas","TX",32.7906,-95.6343
"Albany","Texas","TX",32.7272,-99.2957
"Aledo","Texas","TX",32.6974,-97.6069
"Alice","Texas","TX",27.7556,-98.0653
"Allen","Texas","TX",33.1088,-96.6735
"Alma","Texas","TX",32.2813,-96.5497
"Alpine","Texas","TX",30.3640,-103.6650
